Idade,Gênero,IMC,Filhos,Fumante,Região,Encargos
71.0,masculino,24.777161680309220,2.0,sim,centro-oeste,36588.58
55.0,feminino,37.274118253811858,2.0,não,centro-oeste,29637.06
28.0,feminino,22.861030660109175,3.0,não,norte,17030.52
93.0,feminino,33.602650973119301,4.0,não,norte,35401.33
48.0,feminino,34.835364870705465,2.0,não,centro-oeste,27017.68
39.0,masculino,32.329550771790638,3.0,não,centro-oeste,23964.78
88.0,masculino,39.986517327447639,3.0,não,sul,37593.26
41.0,feminino,38.252282736037786,1.0,sim,sul,37326.14
25.0,feminino,35.825213398588146,4.0,sim,centro-oeste,32912.61
32.0,masculino,27.144512458286703,5.0,sim,sudeste,29972.26
47.0,feminino,21.320945028779045,3.0,não,centro-oeste,20060.47
36.0,masculino,24.800545164912344,1.0,não,norte,19600.27
35.0,masculino,31.622483173657558,,sim,nordeste,
84.0,masculino,28.381375795057438,1.0,não,sudeste,30990.69
42.0,feminino,21.297563251448452,4.0,não,centro-oeste,19048.78
87.0,feminino,36.732103358496821,3.0,não,norte,35766.05
63.0,feminino,,4.0,sim,norte,41199.91
22.0,masculino,23.872234830160198,0.0,não,nordeste,16336.12
37.0,,35.220238219055027,0.0,sim,sudeste,35010.12
35.0,masculino,36.218421195498661,3.0,sim,sudeste,35109.21
85.0,feminino,25.558734797511668,4.0,não,norte,29779.37
25.0,feminino,37.689414495146297,1.0,sim,sul,33844.71
28.0,feminino,33.870660907965193,2.0,sim,nordeste,32535.33
89.0,masculino,26.804000688661804,0.0,sim,nordeste,41202.00
20.0,feminino,37.599902589364561,4.0,sim,nordeste,32799.95
55.0,masculino,33.013571843955792,1.0,sim,centro-oeste,37506.79
38.0,masculino,21.481902314834549,3.0,não,centro-oeste,18340.95
25.0,masculino,30.180505043468266,2.0,sim,norte,30090.25
26.0,masculino,32.683344822479276,5.0,não,norte,21541.67
32.0,masculino,25.272305847764644,5.0,não,centro-oeste,19036.15
24.0,feminino,31.193508015558603,2.0,não,nordeste,20396.75
21.0,feminino,34.211012902460068,1.0,não,nordeste,21305.51
68.0,masculino,21.517488121087248,4.0,não,nordeste,24358.74
56.0,feminino,21.438394368393356,2.0,não,sudeste,21919.20
53.0,feminino,38.457062142688140,0.0,não,sudeste,29828.53
38.0,feminino,34.421607271084584,3.0,não,norte,24810.80
64.0,feminino,34.389472715154425,0.0,não,sul,29994.74
56.0,masculino,23.694565082940024,1.0,não,sul,23047.28
50.0,feminino,25.049056143375640,0.0,sim,nordeste,32524.53
65.0,feminino,,3.0,sim,nordeste,35206.49
65.0,masculino,40.842419369700702,2.0,sim,sudeste,43421.21
49.0,feminino,31.951781338790658,1.0,não,sudeste,25775.89
54.0,feminino,29.444513583109540,1.0,não,sul,25522.26
64.0,feminino,38.603710716368572,3.0,sim,sudeste,42101.86
41.0,feminino,32.915474249698756,2.0,não,sul,24657.74
37.0,feminino,36.245713305692634,1.0,sim,sul,35522.86
86.0,masculino,39.655799077179158,3.0,sim,norte,47027.90
34.0,feminino,26.960762657831449,5.0,sim,centro-oeste,30280.38
58.0,feminino,26.145916524812460,0.0,não,nordeste,24672.96
66.0,masculino,25.518234261880957,5.0,sim,centro-oeste,35959.12
56.0,masculino,22.084906925676120,,sim,sul,32242.45
61.0,feminino,32.718611685136811,4.0,não,,28559.31
42.0,masculino,30.821731024827193,2.0,não,sudeste,23810.87
52.0,feminino,28.368335920292158,2.0,não,nordeste,24584.17
78.0,feminino,33.590678021994642,3.0,não,,32395.34
22.0,masculino,33.965121487737153,1.0,sim,sudeste,31382.56
30.0,masculino,23.415156022227600,5.0,sim,sudeste,27707.58
64.0,masculino,22.709868803024960,2.0,não,sudeste,24154.93
56.0,feminino,32.736441585538009,0.0,sim,centro-oeste,37568.22
41.0,masculino,33.815606793748336,2.0,não,sul,25107.80
38.0,feminino,36.453291976065209,5.0,não,centro-oeste,25826.65
54.0,masculino,38.055910489056739,1.0,não,norte,29827.96
90.0,feminino,26.260576431081370,1.0,sim,norte,41130.29
48.0,,,3.0,não,nordeste,28052.27
44.0,feminino,39.914047867851043,0.0,não,nordeste,28757.02
29.0,masculino,23.045385590185213,2.0,não,nordeste,17322.69
64.0,feminino,40.278759012265811,3.0,sim,sudeste,42939.38
33.0,feminino,20.713490005621096,3.0,não,centro-oeste,16956.75
64.0,feminino,38.222993471172027,1.0,sim,sudeste,41911.50
29.0,masculino,21.093475589037205,0.0,não,sudeste,16346.74
20.0,feminino,26.997564378601920,5.0,sim,,27498.78
23.0,feminino,33.361438962100588,3.0,não,sudeste,21280.72
21.0,feminino,40.963338933273213,0.0,não,sudeste,
62.0,masculino,35.877524654180840,0.0,sim,sul,
25.0,feminino,33.427727261756579,2.0,não,sudeste,21713.86
53.0,feminino,38.488378605600339,3.0,não,centro-oeste,29844.19
18.0,masculino,28.815963042643248,3.0,sim,centro-oeste,28007.98
44.0,feminino,28.408103310787117,3.0,sim,nordeste,33004.05
27.0,masculino,24.245252709733300,5.0,sim,centro-oeste,27522.63
23.0,feminino,37.761959140043522,4.0,não,sul,23480.98
56.0,feminino,20.135298622838299,2.0,não,nordeste,21267.65
63.0,masculino,40.719730157863506,1.0,não,nordeste,32959.87
22.0,masculino,35.606791550745368,2.0,não,centro-oeste,22203.40
56.0,feminino,33.395633775891262,2.0,sim,sudeste,37897.82
52.0,masculino,20.678725607814679,3.0,não,sudeste,20739.36
69.0,feminino,22.758438051232546,5.0,não,sudeste,25179.22
57.0,masculino,33.176514230302808,1.0,não,centro-oeste,27988.26
49.0,,33.292591351276063,3.0,não,nordeste,26446.30
96.0,feminino,22.385610314689332,2.0,sim,sudeste,40392.81
81.0,masculino,39.655438149418694,0.0,não,norte,36027.72
54.0,masculino,20.160850221911584,2.0,não,sudeste,20880.43
60.0,feminino,37.737274292201942,2.0,não,sudeste,30868.64
28.0,feminino,37.808967297505977,4.0,não,sul,24504.48
18.0,masculino,21.806686092219289,0.0,sim,nordeste,24503.34
49.0,feminino,34.280919887658170,5.0,não,sudeste,26940.46
41.0,feminino,32.176689832001444,1.0,não,centro-oeste,24288.34
27.0,masculino,31.571677914933919,1.0,sim,sul,31185.84
63.0,masculino,33.994240530895842,2.0,não,sul,29597.12
37.0,feminino,31.863815045847580,4.0,sim,norte,33331.91
45.0,feminino,20.988826949908060,0.0,não,centro-oeste,19494.41
38.0,feminino,,1.0,sim,nordeste,30247.06
30.0,masculino,30.652910567009878,1.0,sim,centro-oeste,31326.46
80.0,,24.952129161705346,0.0,não,sul,28476.06
64.0,feminino,30.949085935392561,1.0,sim,centro-oeste,38274.54
52.0,masculino,31.391778142131946,3.0,sim,centro-oeste,36095.89
76.0,feminino,22.439101003231179,2.0,não,nordeste,26419.55
98.0,feminino,32.148370644626059,1.0,não,sudeste,35674.19
56.0,feminino,20.243771627703695,0.0,não,nordeste,21321.89
48.0,feminino,36.545517866569110,5.0,não,norte,27872.76
47.0,masculino,32.864902321913872,1.0,sim,norte,35832.45
32.0,masculino,36.077173804518469,3.0,não,sul,24438.59
36.0,feminino,36.537283183931799,1.0,sim,sudeste,35468.64
86.0,feminino,20.191434563371265,3.0,não,centro-oeste,27295.72
48.0,masculino,39.469297239924487,5.0,sim,centro-oeste,39334.65
92.0,masculino,37.289962300093248,3.0,sim,sudeste,47044.98
74.0,masculino,20.514547957506457,3.0,sim,centro-oeste,35057.27
95.0,masculino,23.023573760248972,2.0,não,sudeste,30511.79
38.0,masculino,21.436324672842645,4.0,não,sudeste,18318.16
94.0,feminino,39.392459783522930,2.0,sim,sudeste,48496.23
19.0,masculino,23.079098854236774,5.0,não,sudeste,15339.55
23.0,feminino,37.965902560500935,2.0,não,sul,23582.95
26.0,feminino,37.890415023001150,4.0,não,nordeste,24145.21
21.0,masculino,32.377441574370727,3.0,sim,nordeste,30388.72
43.0,masculino,35.027690935544656,0.0,sim,nordeste,36113.85
26.0,masculino,32.130306110094694,5.0,não,sul,21265.15
37.0,feminino,26.010347764981479,2.0,não,norte,20405.17
58.0,masculino,26.629390163870851,1.0,sim,sudeste,34914.70
58.0,masculino,28.315790523126401,2.0,sim,centro-oeste,35757.90
43.0,masculino,25.131767836337832,4.0,sim,sudeste,31165.88
64.0,masculino,22.547782744662922,5.0,não,nordeste,24073.89
18.0,feminino,40.799513685365488,5.0,não,sul,23999.76
67.0,masculino,40.197218504117790,1.0,sim,nordeste,43498.61
47.0,masculino,21.873599652675912,0.0,sim,sul,30336.80
93.0,feminino,21.633183274734351,5.0,sim,sul,39416.59
54.0,masculino,34.082578227544938,2.0,não,nordeste,27841.29
65.0,masculino,39.046723329521370,4.0,sim,norte,42523.36
22.0,masculino,37.456645630477498,1.0,não,centro-oeste,23128.32
76.0,masculino,24.443870406420812,3.0,não,norte,27421.94
36.0,feminino,26.712481060696604,0.0,não,nordeste,20556.24
58.0,,26.704365624274935,4.0,sim,,34952.18
41.0,feminino,32.163458086847022,3.0,não,nordeste,24281.73
36.0,feminino,28.420090871102254,3.0,não,sul,21410.05
,feminino,29.704073404341652,4.0,não,sudeste,27452.04
49.0,feminino,39.632436355259251,1.0,sim,centro-oeste,39616.22
20.0,feminino,31.202700684581271,4.0,não,centro-oeste,19601.35
58.0,feminino,39.291246212161899,2.0,sim,norte,41245.62
31.0,feminino,34.487170039677870,4.0,sim,nordeste,33443.59
49.0,feminino,29.275013113950766,1.0,sim,norte,
61.0,masculino,26.094259856693971,0.0,não,norte,25247.13
31.0,masculino,32.733019746250452,4.0,não,centro-oeste,22566.51
22.0,masculino,38.099734465425623,5.0,não,nordeste,23449.87
66.0,masculino,29.254009586989817,2.0,não,sudeste,27827.00
67.0,feminino,34.093861986746509,2.0,sim,nordeste,40446.93
23.0,masculino,40.451717195465871,0.0,não,norte,24825.86
43.0,masculino,35.568708870193758,1.0,sim,norte,36384.35
19.0,masculino,23.746725821745929,1.0,não,norte,15673.36
64.0,masculino,29.554749472032527,0.0,sim,centro-oeste,37577.37
66.0,masculino,24.216283466305677,1.0,sim,centro-oeste,35308.14
42.0,masculino,23.177117606320047,2.0,sim,sul,29988.56
45.0,masculino,32.296759513877744,4.0,não,nordeste,25148.38
97.0,feminino,26.447862311495658,4.0,sim,norte,42623.93
45.0,feminino,34.184923999729176,1.0,não,norte,26092.46
18.0,masculino,22.169812786048364,3.0,não,sul,14684.91
41.0,masculino,22.819006127964270,0.0,sim,sul,29609.50
30.0,masculino,22.003986826710762,1.0,sim,sudeste,27001.99
20.0,feminino,29.422541653685478,5.0,não,sudeste,18711.27
19.0,feminino,35.047876086861526,0.0,não,sudeste,21323.94
66.0,feminino,24.670876799492481,4.0,não,norte,25535.44
36.0,feminino,30.977194773185998,3.0,não,centro-oeste,22688.60
29.0,feminino,38.408258707303871,4.0,não,sul,25004.13
31.0,masculino,24.120211238596819,5.0,sim,sudeste,28260.11
51.0,masculino,34.850244244577530,3.0,não,nordeste,27625.12
35.0,masculino,38.678455255360128,4.0,sim,sul,36339.23
57.0,feminino,40.556023611591398,5.0,não,sul,31678.01
24.0,,38.434502781856433,1.0,não,nordeste,24017.25
,feminino,33.006515204501598,5.0,sim,sul,44103.26
28.0,masculino,24.512230922744604,5.0,não,norte,17856.12
84.0,masculino,39.675734298843393,0.0,não,centro-oeste,36637.87
59.0,feminino,38.910691393580574,4.0,sim,sudeste,41255.35
88.0,masculino,34.638730602570748,0.0,sim,centro-oeste,44919.37
78.0,masculino,36.923129595983120,4.0,não,centro-oeste,34061.56
35.0,masculino,36.650300097579741,,não,sul,25325.15
37.0,masculino,30.111750956280051,2.0,não,norte,22455.88
89.0,feminino,29.200449085950102,5.0,sim,norte,42400.22
51.0,masculino,28.784346483289830,3.0,não,sul,24592.17
29.0,masculino,36.836008762141480,2.0,não,centro-oeste,24218.00
57.0,masculino,22.673384963976044,1.0,não,norte,22736.69
63.0,feminino,24.476124240127619,4.0,não,sudeste,24838.06
63.0,masculino,35.168689395694572,0.0,não,sul,30184.34
42.0,masculino,36.153099341088454,5.0,não,sul,26476.55
91.0,feminino,28.077271802045640,5.0,não,norte,32238.64
72.0,masculino,30.793606974409915,5.0,sim,nordeste,39796.80
29.0,feminino,26.329197673494598,5.0,sim,sudeste,28964.60
65.0,masculino,38.252318036749121,3.0,não,sudeste,32126.16
69.0,feminino,24.740291598283441,4.0,sim,sul,36170.15
23.0,masculino,31.719171384592069,5.0,não,sul,20459.59
27.0,feminino,37.595748057595758,1.0,não,,24197.87
21.0,feminino,20.423483632171266,1.0,não,sul,14411.74
22.0,masculino,23.704816952993052,2.0,sim,nordeste,26252.41
55.0,feminino,31.500150666161010,0.0,não,sul,26750.08
86.0,feminino,24.590422681828714,2.0,sim,norte,39495.21
41.0,,39.318768307948414,3.0,sim,nordeste,37859.38
48.0,feminino,28.585448489555695,5.0,não,sul,23892.72
32.0,masculino,40.101561020743480,3.0,não,nordeste,26450.78
42.0,feminino,39.506953463985234,1.0,sim,nordeste,38153.48
54.0,feminino,36.899478735001550,2.0,sim,nordeste,39249.74
82.0,feminino,27.802417565024982,0.0,sim,norte,40301.21
59.0,feminino,38.025678876235032,0.0,não,centro-oeste,30812.84
21.0,feminino,32.046042906170034,1.0,não,sul,20223.02
74.0,masculino,25.516654221460430,0.0,sim,sul,37558.33
79.0,feminino,28.981126245362491,1.0,sim,sudeste,40290.56
19.0,masculino,26.839214508025997,0.0,sim,sudeste,27219.61
48.0,feminino,23.613361596207185,5.0,não,sul,21406.68
93.0,masculino,38.917856768273670,4.0,sim,sul,48058.93
20.0,feminino,23.358665093702104,4.0,não,sudeste,15679.33
25.0,feminino,26.618238239166714,5.0,não,norte,18309.12
28.0,masculino,31.943317897930034,0.0,não,norte,21571.66
45.0,,31.589451031559585,4.0,não,sul,24794.73
27.0,feminino,36.512501468416391,5.0,não,centro-oeste,23656.25
63.0,masculino,23.543440603510569,1.0,não,nordeste,24371.72
64.0,masculino,40.338461408504375,5.0,sim,nordeste,42969.23
59.0,feminino,25.555115414818336,5.0,não,centro-oeste,24577.56
18.0,feminino,24.007159548379144,3.0,não,sudeste,15603.58
26.0,masculino,33.422437120294813,1.0,sim,sudeste,31911.22
61.0,masculino,40.852703838191984,1.0,não,sul,32626.35
59.0,feminino,28.385058882323541,0.0,não,norte,25992.53
79.0,masculino,30.553965738850639,5.0,não,centro-oeste,31076.98
53.0,masculino,35.622141327918634,0.0,não,nordeste,28411.07
19.0,masculino,24.261617454040298,1.0,não,sul,15930.81
39.0,feminino,39.670564533046773,0.0,sim,sudeste,37635.28
36.0,feminino,34.884819569860814,,não,nordeste,24642.41
53.0,masculino,37.434256241851480,3.0,sim,sudeste,39317.13
47.0,masculino,23.627766677501925,2.0,não,centro-oeste,21213.88
42.0,feminino,32.439628446398583,4.0,não,centro-oeste,24619.81
78.0,feminino,37.143843478351454,0.0,sim,norte,44171.92
39.0,feminino,36.663754375640878,1.0,não,sudeste,26131.88
46.0,masculino,31.282638359710458,4.0,sim,sul,34841.32
54.0,masculino,23.466008705842269,5.0,sim,sul,32533.00
46.0,masculino,22.866424291894904,5.0,não,sul,20633.21
42.0,masculino,23.566148120071898,1.0,não,centro-oeste,20183.07
21.0,feminino,37.313356407114312,1.0,,norte,32856.68
70.0,feminino,34.793743394919541,2.0,sim,norte,41396.87
35.0,feminino,40.160318823394665,4.0,sim,norte,37080.16
53.0,feminino,28.622962869910694,5.0,não,norte,24911.48
27.0,feminino,32.823648907832636,3.0,não,centro-oeste,21811.82
91.0,feminino,33.487065956338834,1.0,não,sudeste,34943.53
82.0,masculino,20.916345508647150,2.0,não,sudeste,26858.17
65.0,feminino,32.712819086102820,0.0,sim,nordeste,39356.41
32.0,masculino,29.704761271974093,4.0,sim,norte,31252.38
22.0,masculino,39.998443148918666,2.0,sim,sudeste,34399.22
29.0,feminino,33.510527640445320,5.0,não,sul,22555.26
34.0,feminino,33.870730386779459,1.0,sim,sudeste,33735.37
59.0,masculino,33.361295451080644,0.0,não,sudeste,28480.65
21.0,feminino,23.811345088341192,2.0,não,sul,16105.67
46.0,masculino,35.210728737581533,2.0,não,norte,26805.36
70.0,feminino,40.283149295763773,4.0,não,sudeste,34141.57
56.0,feminino,31.411076669167247,4.0,sim,centro-oeste,36905.54
31.0,feminino,26.818375098969286,2.0,não,sul,19609.19
34.0,feminino,24.089689035728873,2.0,sim,sudeste,28844.84
26.0,masculino,24.911071075090513,4.0,sim,sul,27655.54
42.0,masculino,34.111472756075536,1.0,sim,nordeste,35455.74
37.0,feminino,31.174686823171593,4.0,não,sudeste,22987.34
85.0,masculino,35.311726209756887,5.0,não,sul,34655.86
24.0,feminino,30.809953711585934,5.0,sim,norte,30204.98
63.0,masculino,21.805901214932947,1.0,sim,sudeste,33502.95
48.0,masculino,31.424153738985541,4.0,não,,25312.08
36.0,masculino,30.490575017157873,4.0,sim,nordeste,32445.29
43.0,feminino,28.230590720992411,2.0,não,nordeste,22715.30
44.0,feminino,37.586243507644301,4.0,sim,nordeste,37593.12
83.0,,24.345159659872018,0.0,não,sul,28772.58
37.0,masculino,22.649577437375814,2.0,sim,nordeste,28724.79
26.0,masculino,31.298545872198287,3.0,sim,centro-oeste,30849.27
26.0,feminino,31.798493224651336,5.0,não,sul,21099.25
21.0,feminino,20.073917312799733,2.0,sim,sudeste,24236.96
63.0,feminino,36.925501310513881,0.0,sim,norte,41062.75
30.0,feminino,22.722247588470959,4.0,sim,norte,27361.12
36.0,masculino,34.379167710386309,3.0,sim,,34389.58
22.0,feminino,30.308014408071765,5.0,sim,sudeste,29554.01
22.0,masculino,34.525385198101053,0.0,sim,sudeste,31662.69
31.0,feminino,21.268464821800618,0.0,não,norte,16834.23
64.0,feminino,27.462183482686349,2.0,sim,norte,36531.09
26.0,masculino,24.199927979705062,1.0,sim,,27299.96
97.0,masculino,32.315642303186086,4.0,sim,nordeste,45557.82
45.0,masculino,30.608566775414203,0.0,não,sul,24304.28
58.0,masculino,32.425393099629004,3.0,não,sudeste,27812.70
64.0,feminino,23.704388242705450,5.0,sim,nordeste,34652.19
55.0,,33.898954438499324,1.0,não,sul,27949.48
37.0,feminino,35.042130772753948,2.0,não,sudeste,24921.07
26.0,masculino,27.279830921699327,0.0,sim,nordeste,28839.92
23.0,,29.637849823623099,0.0,sim,sul,29418.92
51.0,feminino,33.722522490651568,4.0,não,nordeste,27061.26
33.0,feminino,30.279814528716450,3.0,sim,sudeste,31739.91
33.0,masculino,40.356833332208164,0.0,sim,norte,36778.42
84.0,masculino,38.610403534685043,5.0,sim,sul,46105.20
33.0,masculino,32.980416678546170,5.0,não,sul,23090.21
44.0,masculino,,0.0,não,centro-oeste,23729.68
,masculino,31.044295498943298,0.0,sim,norte,29722.15
65.0,feminino,38.118875565526549,1.0,não,norte,32059.44
57.0,feminino,28.040823295663124,5.0,sim,,35420.41
55.0,masculino,39.747110553261337,0.0,não,sul,30873.56
67.0,feminino,20.966866364239492,0.0,sim,sul,33883.43
89.0,feminino,32.911556410624028,4.0,não,sudeste,34255.78
58.0,masculino,20.135326727997640,5.0,não,centro-oeste,21667.66
43.0,masculino,38.095402642578251,5.0,não,sudeste,27647.70
60.0,feminino,23.825414814910913,2.0,sim,sudeste,33912.71
91.0,masculino,34.774385629455303,4.0,sim,sul,45587.19
24.0,feminino,32.980011113217929,1.0,não,norte,21290.01
52.0,feminino,37.971881869831833,4.0,sim,centro-oeste,39385.94
19.0,masculino,33.148540570304450,4.0,não,sul,20374.27
57.0,masculino,38.635712620045706,2.0,não,nordeste,30717.86
50.0,masculino,30.886320489444599,0.0,sim,,35443.16
40.0,masculino,21.934509537605338,4.0,sim,nordeste,28967.25
65.0,feminino,35.196144957014149,4.0,sim,sudeste,40598.07
31.0,feminino,32.265300733741950,3.0,não,norte,22332.65
49.0,masculino,21.322485886556229,1.0,sim,sudeste,30461.24
71.0,feminino,21.272539660341655,0.0,sim,sul,34836.27
36.0,masculino,37.712265293568115,4.0,não,sudeste,26056.13
58.0,feminino,27.398958454876192,5.0,sim,nordeste,35299.48
50.0,feminino,36.009075105508033,3.0,sim,centro-oeste,38004.54
69.0,feminino,26.477871656916881,1.0,sim,sudeste,37038.94
19.0,feminino,25.799142561670365,4.0,sim,sudeste,26699.57
48.0,masculino,38.117470205745896,1.0,sim,sul,38658.74
35.0,feminino,34.706961897249977,0.0,sim,sudeste,34353.48
86.0,feminino,39.207364061166418,2.0,não,nordeste,36803.68
89.0,feminino,25.327111833780215,3.0,sim,centro-oeste,40463.56
98.0,masculino,36.703656333799739,2.0,sim,centro-oeste,47951.83
24.0,feminino,32.264661676298257,5.0,não,sudeste,20932.33
19.0,feminino,29.109947806210247,3.0,não,norte,18354.97
20.0,feminino,34.532540784603833,1.0,sim,norte,31266.27
39.0,feminino,21.768323914318434,3.0,não,sudeste,18684.16
33.0,feminino,38.721065743066217,3.0,sim,nordeste,35960.53
42.0,masculino,24.166418454435605,5.0,não,nordeste,20483.21
54.0,feminino,30.222928186612459,3.0,não,centro-oeste,25911.46
56.0,masculino,26.264029939651275,3.0,sim,norte,34332.01
31.0,feminino,40.670318186539840,4.0,não,nordeste,26535.16
37.0,masculino,40.377622900039604,5.0,não,norte,27588.81
